Title,Artist,Release Date,Year,Popularity,Track ID,Valence,Energy,Danceability,Loudness,Acousticness,Spotify_Link,Cluster,Mood
YAH-HO (BADTITUDE),BADVILLAIN,6/3/2024,2024,51,7MGHY91IHRqbhm6w4tPhYp,0.376,0.434,0.796,-7.816,5.32E-05,https://open.spotify.com/track/7MGHY91IHRqbhm6w4tPhYp,2,Sad
Candy,BAEKHYUN,5/25/2020,2020,57,6kKC35sKUh2FUx4M0qAL44,0.608,0.767,0.649,-3.838,0.24,https://open.spotify.com/track/6kKC35sKUh2FUx4M0qAL44,3,Happy
Nectar (Feat. Jay Park),BM,5/7/2024,2024,47,0Tq39nkuBrIdhGhUSRFISJ,0.553,0.689,0.797,-6.499,0.00973,https://open.spotify.com/track/0Tq39nkuBrIdhGhUSRFISJ,0,Anxious
Hush,EVERGLOW,8/19/2019,2019,44,2rvpdbvSio3BsHCOnimivV,0.131,0.727,0.603,-4.797,0.2,https://open.spotify.com/track/2rvpdbvSio3BsHCOnimivV,0,Anxious
Kabutar,Jambul Muhammedov,5/20/2022,2022,12,1CCrsplMntJ4vDIoQUieU4,0.933,0.62,0.864,-6.913,0.113,https://open.spotify.com/track/1CCrsplMntJ4vDIoQUieU4,3,Happy
My Time,BTS,2/21/2020,2020,63,0YJFlxeHMUr9MxSDQVuQJA,0.664,0.641,0.674,-5.139,0.149,https://open.spotify.com/track/0YJFlxeHMUr9MxSDQVuQJA,1,Calm
Natural,PIXY,6/15/2022,2022,24,5YnumimebIjdcU096aIWGM,0.442,0.741,0.712,-4.021,0.293,https://open.spotify.com/track/5YnumimebIjdcU096aIWGM,0,Anxious
Blind,ATEEZ,5/31/2024,2024,60,3epcMWxb5Wl7r95sY9s6WO,0.559,0.651,0.826,-6.864,0.00179,https://open.spotify.com/track/3epcMWxb5Wl7r95sY9s6WO,0,Anxious
Don't Stop,ATEEZ,1/31/2022,2022,49,184WoVKN9Z7TznkzDfR406,0.726,0.734,0.65,-5.876,0.0122,https://open.spotify.com/track/184WoVKN9Z7TznkzDfR406,3,Happy
FLASH,X1,8/27/2019,2019,48,3cXrEtupWA5pTt3i0q3XG6,0.584,0.908,0.672,-2.903,0.031,https://open.spotify.com/track/3cXrEtupWA5pTt3i0q3XG6,3,Happy
Dive Into,Han Seungwoo,6/27/2023,2023,27,4i5Jxokc2PUjZDF3JPdzx5,0.339,0.715,0.716,-3.985,0.143,https://open.spotify.com/track/4i5Jxokc2PUjZDF3JPdzx5,0,Anxious
Shawty,Samuel,4/21/2024,2024,21,7lPBpyamdowvhS4RY9BOwq,0.51,0.592,0.737,-5.403,0.00976,https://open.spotify.com/track/7lPBpyamdowvhS4RY9BOwq,0,Anxious
Who We R,Samuel,4/21/2024,2024,22,15et5NWvhNkFJEeMwdXMnJ,0.106,0.625,0.626,-6.977,0.000399,https://open.spotify.com/track/15et5NWvhNkFJEeMwdXMnJ,0,Anxious
N.T.T.M,Samuel,4/21/2024,2024,21,1KTGwqeBT6bJjjoxkoW3U8,0.677,0.448,0.711,-6.352,0.535,https://open.spotify.com/track/1KTGwqeBT6bJjjoxkoW3U8,1,Calm
Magic (Feat. JULIE of KISS OF LIFE),NAYEON,6/14/2024,2024,58,6pLYWcPnBdFJShuUARDIwj,0.896,0.811,0.776,-3.974,0.196,https://open.spotify.com/track/6pLYWcPnBdFJShuUARDIwj,3,Happy
Could It Be,YUQI,4/23/2024,2024,51,3sj3LrPI6Zf6Eov3Ai48u9,0.771,0.692,0.721,-3.867,0.0317,https://open.spotify.com/track/3sj3LrPI6Zf6Eov3Ai48u9,3,Happy
FRI(END)S,V,3/15/2024,2024,86,0PBTlQ84CBJF0tBnKGmQa6,0.627,0.601,0.466,-4.468,0.0315,https://open.spotify.com/track/0PBTlQ84CBJF0tBnKGmQa6,1,Calm
SWEAT,ZEROBASEONE,4/24/2024,2024,56,3BzjdhbQH8VlQ81RbvRoV8,0.757,0.894,0.726,-3.138,0.195,https://open.spotify.com/track/3BzjdhbQH8VlQ81RbvRoV8,3,Happy
LALALI,SEVENTEEN,4/29/2024,2024,67,45xiC13XQsLhV57FxQLlLV,0.833,0.836,0.841,-4.459,0.0426,https://open.spotify.com/track/45xiC13XQsLhV57FxQLlLV,3,Happy
Illusion,The KingDom,3/31/2022,2022,29,3DBehyEDPj1DjdymdH7JWO,0.568,0.75,0.62,-4.899,0.369,https://open.spotify.com/track/3DBehyEDPj1DjdymdH7JWO,3,Happy
Dystopia,The KingDom,3/23/2023,2023,31,6tksGYo7SrnXF7Cj3sLWav,0.346,0.923,0.547,-2.82,0.124,https://open.spotify.com/track/6tksGYo7SrnXF7Cj3sLWav,0,Anxious
Song of the Wind,The KingDom,3/23/2023,2023,27,7vDcDR94DZV740Mwg2oaz1,0.617,0.659,0.411,-3.577,0.639,https://open.spotify.com/track/7vDcDR94DZV740Mwg2oaz1,1,Calm
Dark Dream,E'LAST,9/29/2021,2021,35,6CWGueLHg5lmG43fy27oJQ,0.418,0.825,0.613,-3.82,0.0557,https://open.spotify.com/track/6CWGueLHg5lmG43fy27oJQ,0,Anxious
Love Fire,PSYCHIC FEVER from EXILE TRIBE,4/2/2024,2024,39,3PSj0h7rMUW4m754rOgZPJ,0.767,0.852,0.778,-5.299,0.0345,https://open.spotify.com/track/3PSj0h7rMUW4m754rOgZPJ,3,Happy
MELTING POINT,ZEROBASEONE,11/6/2023,2023,52,6Sj39jSqhxjJ8K66Mw8hrU,0.588,0.745,0.672,-5.917,0.225,https://open.spotify.com/track/6Sj39jSqhxjJ8K66Mw8hrU,3,Happy
CRUSH,ZEROBASEONE,11/6/2023,2023,55,2qiWQf7ka0C4XoA7JAZ1q5,0.274,0.801,0.662,-4.73,0.0938,https://open.spotify.com/track/2qiWQf7ka0C4XoA7JAZ1q5,0,Anxious
WOKE UP,XG,5/21/2024,2024,73,4keuUM29CtIWgsPRzRhXoW,0.462,0.633,0.884,-5.826,0.0222,https://open.spotify.com/track/4keuUM29CtIWgsPRzRhXoW,0,Anxious
Dear ECLIPSE,ZEROBASEONE,5/13/2024,2024,51,2RFKh6vVYQuUtG5iIaIocR,0.483,0.746,0.733,-4.822,0.125,https://open.spotify.com/track/2RFKh6vVYQuUtG5iIaIocR,0,Anxious
MONA LISA,SOOJIN,5/23/2024,2024,48,6Y4Nd3eqBtpR5t0w45OF6g,0.604,0.815,0.724,-2.781,0.325,https://open.spotify.com/track/6Y4Nd3eqBtpR5t0w45OF6g,3,Happy
RIZZ ME UP,SOOJIN,5/23/2024,2024,44,61zHiYlx921I8q8331Tlen,0.847,0.95,0.724,-3.763,0.308,https://open.spotify.com/track/61zHiYlx921I8q8331Tlen,3,Happy
How Sweet,NewJeans,5/24/2024,2024,79,38tXZcL1gZRfbqfOG0VMTH,0.757,0.895,0.803,-2.888,0.0816,https://open.spotify.com/track/38tXZcL1gZRfbqfOG0VMTH,3,Happy
Bubble Gum,NewJeans,5/24/2024,2024,74,19D8LNpWwIPpi6hs9BG7dq,0.529,0.709,0.758,-3.589,0.138,https://open.spotify.com/track/19D8LNpWwIPpi6hs9BG7dq,0,Anxious
Supernova,aespa,5/27/2024,2024,66,4sgMbwl9lXGyHcHmtFYGMm,0.368,0.747,0.744,-4.281,0.00691,https://open.spotify.com/track/4sgMbwl9lXGyHcHmtFYGMm,0,Anxious
ABCD,NAYEON,6/14/2024,2024,75,0V2passWyAXnON67kfAj7y,0.86,0.926,0.682,-2.515,0.0404,https://open.spotify.com/track/0V2passWyAXnON67kfAj7y,3,Happy
BAHAMA,aespa,5/27/2024,2024,51,1dY5W7IZHUSpvTuCUWeXNE,0.657,0.781,0.766,-5.469,0.155,https://open.spotify.com/track/1dY5W7IZHUSpvTuCUWeXNE,3,Happy
WORK,ATEEZ,5/31/2024,2024,72,3VHD84tIdyxRTtRc167YSR,0.635,0.752,0.906,-5.296,0.0136,https://open.spotify.com/track/3VHD84tIdyxRTtRc167YSR,3,Happy
Virtual Angel,ARTMS,5/31/2024,2024,59,1iGNZerzZHm2GLu7k1OS3J,0.894,0.931,0.568,-3.269,0.353,https://open.spotify.com/track/1iGNZerzZHm2GLu7k1OS3J,3,Happy
Give Me That,WayV,6/3/2024,2024,47,69HDlCZnSd9fvh7vXoi3Zf,0.6,0.862,0.786,-4.729,0.0334,https://open.spotify.com/track/69HDlCZnSd9fvh7vXoi3Zf,3,Happy
New Ride,WayV,6/3/2024,2024,45,6rKS9Rx4bC5bL8SKpFstUq,0.628,0.625,0.771,-5.848,0.201,https://open.spotify.com/track/6rKS9Rx4bC5bL8SKpFstUq,1,Calm
Don’t Get Mad,WayV,6/3/2024,2024,41,43ssDG6wUBxUmuMegOuJJh,0.632,0.501,0.757,-6.118,0.0888,https://open.spotify.com/track/43ssDG6wUBxUmuMegOuJJh,1,Calm
Give Me That - Korean Version,WayV,6/3/2024,2024,51,4Ta60nUTt3W1JU0AxctPyG,0.6,0.879,0.546,-4.583,0.0296,https://open.spotify.com/track/4Ta60nUTt3W1JU0AxctPyG,3,Happy
"Flowers, Flutter, Your heart",Kep1er,6/3/2024,2024,39,7AtmhCf7InMCDEO0j4Of54,0.568,0.69,0.566,-6.273,0.201,https://open.spotify.com/track/7AtmhCf7InMCDEO0j4Of54,0,Anxious
ZOMBIE,EVERGLOW,6/10/2024,2024,54,57RkVmnj3b1FUJoUdkSuZD,0.375,0.595,0.76,-5.199,0.15,https://open.spotify.com/track/57RkVmnj3b1FUJoUdkSuZD,0,Anxious
Colourz,EVERGLOW,6/10/2024,2024,39,5y6iVRaRIbiLbTj2eUM2WL,0.565,0.959,0.605,-1.853,0.205,https://open.spotify.com/track/5y6iVRaRIbiLbTj2eUM2WL,3,Happy
BACK 2 LUV,EVERGLOW,6/10/2024,2024,38,4xLGrz9uGMfV8pnbNSgWqP,0.646,0.797,0.669,-4.087,0.141,https://open.spotify.com/track/4xLGrz9uGMfV8pnbNSgWqP,3,Happy
Human In You,LAY,6/14/2024,2024,32,5t9gNvFEkKXRmBMoGpadeJ,0.623,0.496,0.754,-6.988,0.45,https://open.spotify.com/track/5t9gNvFEkKXRmBMoGpadeJ,1,Calm
Heaven (Feat. Sam Kim),NAYEON,6/14/2024,2024,53,0ZpEiNVDCJbZBS8e9DKOUw,0.328,0.68,0.842,-6.394,0.177,https://open.spotify.com/track/0ZpEiNVDCJbZBS8e9DKOUw,0,Anxious
Count It,NAYEON,6/14/2024,2024,50,7riataDQJLhaO7OrqwKq84,0.777,0.851,0.779,-4.225,0.243,https://open.spotify.com/track/7riataDQJLhaO7OrqwKq84,3,Happy
Space,NCT 127,10/6/2023,2023,34,4M27cSWrLO7bVW8ISJXwNU,0.557,0.711,0.696,-5.957,0.13,https://open.spotify.com/track/4M27cSWrLO7bVW8ISJXwNU,0,Anxious
Boom Boom Bass,RIIZE,6/17/2024,2024,64,2J194R0KIKbK7bTHfUHPDB,0.83,0.759,0.807,-4.24,0.0194,https://open.spotify.com/track/2J194R0KIKbK7bTHfUHPDB,3,Happy
Supernatural,NewJeans,6/21/2024,2024,79,5ocSQW5sIUIOFojwXEz9Ki,0.863,0.708,0.699,-4.182,0.185,https://open.spotify.com/track/5ocSQW5sIUIOFojwXEz9Ki,3,Happy
Right Now,NewJeans,6/21/2024,2024,71,58Q3FZFs1YXPpliWQB5kXB,0.551,0.802,0.67,-6.555,0.123,https://open.spotify.com/track/58Q3FZFs1YXPpliWQB5kXB,3,Happy
Attention,NewJeans,8/1/2022,2022,74,2pIUpMhHL6L9Z5lnKxJJr9,0.695,0.648,0.811,-3.684,0.236,https://open.spotify.com/track/2pIUpMhHL6L9Z5lnKxJJr9,1,Calm
Hype Boy,NewJeans,8/1/2022,2022,77,0a4MMyCrzT0En247IhqZbD,0.783,0.935,0.593,-3.43,0.268,https://open.spotify.com/track/0a4MMyCrzT0En247IhqZbD,3,Happy
Ditto,NewJeans,12/19/2022,2022,77,3r8RuvgbX9s7ammBn07D3W,0.183,0.641,0.814,-5.957,0.027,https://open.spotify.com/track/3r8RuvgbX9s7ammBn07D3W,0,Anxious
OMG,NewJeans,1/2/2023,2023,78,65FftemJ1DbbZ45DUfHJXE,0.739,0.771,0.804,-4.067,0.357,https://open.spotify.com/track/65FftemJ1DbbZ45DUfHJXE,3,Happy
I'm Not Sorry,DEAN,7/7/2015,2015,54,7AoK7YuZ5sQYtPofTFElIE,0.506,0.751,0.577,-4.352,0.000727,https://open.spotify.com/track/7AoK7YuZ5sQYtPofTFElIE,0,Anxious
HURRICANE,BADVILLAIN,6/24/2024,2024,51,6oOQzwWhv7RW0QmuPupgQX,0.74,0.799,0.9,-4.503,0.11,https://open.spotify.com/track/6oOQzwWhv7RW0QmuPupgQX,3,Happy
ASAP,NewJeans,7/21/2023,2023,69,5fpyAakgFOm4YTXkgfPzvV,0.372,0.486,0.934,-9.561,0.466,https://open.spotify.com/track/5fpyAakgFOm4YTXkgfPzvV,2,Sad
Chill Kill,Red Velvet,11/13/2023,2023,49,68gQG2HpRMxIRom4pCugMq,0.434,0.747,0.531,-3.717,0.0549,https://open.spotify.com/track/68gQG2HpRMxIRom4pCugMq,0,Anxious
Last Drop,Red Velvet,6/24/2024,2024,41,5mSsvlMqeX21U9WovVAJA4,0.506,0.798,0.611,-5.024,0.09,https://open.spotify.com/track/5mSsvlMqeX21U9WovVAJA4,0,Anxious
Silver Spoon,BTS,11/30/2015,2015,64,6O734u9qnz6B4gWMyszWhi,0.536,0.879,0.65,-2.886,0.00104,https://open.spotify.com/track/6O734u9qnz6B4gWMyszWhi,3,Happy
Solar POWER,ZEROBASEONE,5/13/2024,2024,48,7jM327zCfEdVid194Rn8Sk,0.603,0.739,0.709,-4.165,0.00119,https://open.spotify.com/track/7jM327zCfEdVid194Rn8Sk,3,Happy
Masquerade,CHUNG HA,2/15/2021,2021,34,7IGe32Cs03oyIoKQ8Ug9OM,0.749,0.845,0.643,-1.612,0.0266,https://open.spotify.com/track/7IGe32Cs03oyIoKQ8Ug9OM,3,Happy
All Night Long,CHUNG HA,2/15/2021,2021,24,6DYIkCgDSXiWWAsK1v431N,0.686,0.877,0.62,-1.953,0.116,https://open.spotify.com/track/6DYIkCgDSXiWWAsK1v431N,3,Happy
Luce Sicut Stellae,CHUNG HA,2/15/2021,2021,26,5shXaz8TI4chgndsE3g04n,0.566,0.886,0.677,-2.119,0.23,https://open.spotify.com/track/5shXaz8TI4chgndsE3g04n,3,Happy
FINAL LOVE SONG,I-LAND2 : N/a,4/4/2024,2024,57,7uhvf8LckR9OYmmiJ53wJW,0.274,0.67,0.636,-5.679,0.00125,https://open.spotify.com/track/7uhvf8LckR9OYmmiJ53wJW,0,Anxious
Rockstar - Extended,LISA,6/27/2024,2024,68,01prGWjCTxKBxJc400zwvQ,0.587,0.688,0.645,-4.799,0.0606,https://open.spotify.com/track/01prGWjCTxKBxJc400zwvQ,3,Happy
FOREVER,BABYMONSTER,7/1/2024,2024,78,0Md02V4hwKO5Vu5B7GD8tQ,0.644,0.704,0.833,-4.364,0.102,https://open.spotify.com/track/0Md02V4hwKO5Vu5B7GD8tQ,3,Happy
Sticky,KISS OF LIFE,7/1/2024,2024,78,4e1aewX6ATPcdfQIqr7gqO,0.595,0.701,0.702,-3.86,0.391,https://open.spotify.com/track/4e1aewX6ATPcdfQIqr7gqO,3,Happy
Te Quiero,KISS OF LIFE,7/1/2024,2024,63,5yilfTuo2JyDZUoBPQ4Vjs,0.44,0.78,0.741,-4.333,0.299,https://open.spotify.com/track/5yilfTuo2JyDZUoBPQ4Vjs,0,Anxious
Fast Forward,JEON SOMI,8/7/2023,2023,46,4EsqgOzLn45dCHIDIhtg6W,0.766,0.599,0.733,-5.747,0.000929,https://open.spotify.com/track/4EsqgOzLn45dCHIDIhtg6W,1,Calm
DUMB DUMB,JEON SOMI,8/2/2021,2021,44,0dnkOK5hGUCmIJ7FDF0yHz,0.424,0.749,0.851,-6.233,0.0182,https://open.spotify.com/track/0dnkOK5hGUCmIJ7FDF0yHz,0,Anxious
어질어질 (Outta My Head),JEON SOMI,6/13/2019,2019,47,0NaccQM71LPaoSS8EZ0KhW,0.581,0.487,0.717,-6.93,0.386,https://open.spotify.com/track/0NaccQM71LPaoSS8EZ0KhW,1,Calm
BIRTHDAY,JEON SOMI,6/13/2019,2019,50,5XcM0eD1lsWZibqJ9AUTFq,0.596,0.844,0.687,-4.242,0.0163,https://open.spotify.com/track/5XcM0eD1lsWZibqJ9AUTFq,3,Happy
Hush-Hush,BE:FIRST,7/1/2024,2024,56,27JQxefJsCVa6xTbEFBVXG,0.39,0.831,0.797,-5.533,0.0338,https://open.spotify.com/track/27JQxefJsCVa6xTbEFBVXG,0,Anxious
Team Tomodachi Gals,Charluu,5/11/2024,2024,32,5QVERNmWTVaiTHSMgduqso,0.818,0.86,0.746,-4.144,0.135,https://open.spotify.com/track/5QVERNmWTVaiTHSMgduqso,3,Happy
Magnetic - R&B Ver.,Aaron Young,5/10/2024,2024,37,6OISV6lzEDT7ZGLPhMIGQS,0.241,0.404,0.605,-7.42,0.7,https://open.spotify.com/track/6OISV6lzEDT7ZGLPhMIGQS,2,Sad
Light a Flame,SEVENTEEN,10/19/2020,2020,58,2QeqvHnADmf2fN5sowptuO,0.643,0.458,0.83,-7.306,0.202,https://open.spotify.com/track/2QeqvHnADmf2fN5sowptuO,1,Calm
Girls,aespa,7/8/2022,2022,64,2WTHLEVjfefbGoW7F3dXIg,0.65,0.974,0.57,-0.173,0.115,https://open.spotify.com/track/2WTHLEVjfefbGoW7F3dXIg,3,Happy
Armageddon,aespa,5/27/2024,2024,68,6i8MbzVn4nzyjUcSoVcz7B,0.469,0.789,0.695,-2.05,0.0651,https://open.spotify.com/track/6i8MbzVn4nzyjUcSoVcz7B,0,Anxious
พี่ชอบหนูที่สุดเลย,PONCHET,11/2/2023,2023,62,7mVobUmGP12Y5SQJgBice3,0.718,0.448,0.778,-10.206,0.759,https://open.spotify.com/track/7mVobUmGP12Y5SQJgBice3,1,Calm
SAVAGE,A.C.E,10/29/2019,2019,46,10mxPLq9XazApHMrKUAP6W,0.733,0.903,0.59,-2.585,0.0134,https://open.spotify.com/track/10mxPLq9XazApHMrKUAP6W,3,Happy
N/S,Stray Kids,12/23/2021,2021,51,4awANMW1SGfKtN5283lWjN,0.369,0.659,0.81,-4.882,0.00209,https://open.spotify.com/track/4awANMW1SGfKtN5283lWjN,0,Anxious
Bomba,KAI,3/13/2023,2023,45,1E6H8b0dUuCt7vbBgL1Fvm,0.702,0.79,0.799,-3.692,0.274,https://open.spotify.com/track/1E6H8b0dUuCt7vbBgL1Fvm,3,Happy
Again & Again,2PM,11/4/2009,2009,45,1vt78A1ZPaMsAaJyyRRep6,0.828,0.732,0.878,-5.197,0.108,https://open.spotify.com/track/1vt78A1ZPaMsAaJyyRRep6,3,Happy
Darl+ing,SEVENTEEN,4/15/2022,2022,60,6vo0dV9t7PCQZKsLFwVwZ5,0.483,0.686,0.71,-4.926,0.296,https://open.spotify.com/track/6vo0dV9t7PCQZKsLFwVwZ5,0,Anxious
fairy of shampoo,dosii,5/25/2020,2020,57,72eVBUhcdUQusHUhDbfQoQ,0.823,0.727,0.712,-7.533,0.0271,https://open.spotify.com/track/72eVBUhcdUQusHUhDbfQoQ,3,Happy
Klaxon,(G)I-DLE,7/8/2024,2024,71,294hRgOqnGW2BemqP8D35X,0.801,0.886,0.89,-3.408,0.13,https://open.spotify.com/track/294hRgOqnGW2BemqP8D35X,3,Happy
Last Forever,(G)I-DLE,7/8/2024,2024,55,1jQmZ2rSe2jA5i6HfE5JG9,0.763,0.875,0.741,-3.121,0.416,https://open.spotify.com/track/1jQmZ2rSe2jA5i6HfE5JG9,3,Happy
Bloom,(G)I-DLE,7/8/2024,2024,53,6VMWKUfMM8l0Toddh1Lqto,0.677,0.739,0.724,-3.31,0.244,https://open.spotify.com/track/6VMWKUfMM8l0Toddh1Lqto,3,Happy
Revenge,(G)I-DLE,1/29/2024,2024,53,3qWCIDzq2fBeCMNOL27XLX,0.475,0.822,0.648,-3.549,0.0261,https://open.spotify.com/track/3qWCIDzq2fBeCMNOL27XLX,0,Anxious
Hold On Tight,aespa,3/30/2023,2023,70,1o844wI52S3TjXGBwvGcc7,0.265,0.816,0.586,-6.331,0.0911,https://open.spotify.com/track/1o844wI52S3TjXGBwvGcc7,0,Anxious
Perfect feat. JIMMY & WEESA,PSYCHIC FEVER from EXILE TRIBE,6/28/2024,2024,38,3UvFLfJCAKertN6IpEqwpA,0.259,0.867,0.728,-7.633,0.0247,https://open.spotify.com/track/3UvFLfJCAKertN6IpEqwpA,0,Anxious
ZOOM ZOOM,aespa,7/3/2024,2024,48,1kzpV0ItTJX2SjkYOGpJeI,0.678,0.934,0.673,-2.129,0.0386,https://open.spotify.com/track/1kzpV0ItTJX2SjkYOGpJeI,3,Happy
Moonstruck,ENHYPEN,7/12/2024,2024,72,3gYWGRS64XrGSrjD3vvtga,0.348,0.627,0.64,-5.651,0.227,https://open.spotify.com/track/3gYWGRS64XrGSrjD3vvtga,0,Anxious
XO (Only If You Say Yes),ENHYPEN,7/12/2024,2024,77,3RkSwrsIadAvqVtMp5yhaB,0.471,0.761,0.662,-6.885,0.112,https://open.spotify.com/track/3RkSwrsIadAvqVtMp5yhaB,0,Anxious
Your Eyes Only,ENHYPEN,7/12/2024,2024,66,2DJRPYt6QLeYlU6xzdSW5p,0.775,0.646,0.776,-4.537,0.154,https://open.spotify.com/track/2DJRPYt6QLeYlU6xzdSW5p,3,Happy
Brought The Heat Back,ENHYPEN,7/12/2024,2024,74,3ivdlmTbUSv5JN9W8Tk9V1,0.896,0.871,0.775,-3.58,0.0109,https://open.spotify.com/track/3ivdlmTbUSv5JN9W8Tk9V1,3,Happy
XO (Only If You Say Yes) (English Ver.) Feat. JVKE,ENHYPEN,7/12/2024,2024,62,5iyoxIdoTDX7gp8o5dkP3Y,0.422,0.756,0.686,-7.026,0.138,https://open.spotify.com/track/5iyoxIdoTDX7gp8o5dkP3Y,0,Anxious
Collision,Stray Kids,6/2/2023,2023,60,2vukoriV9e7oyOojN1NtsB,0.544,0.782,0.727,-3.586,0.217,https://open.spotify.com/track/2vukoriV9e7oyOojN1NtsB,3,Happy
UNDEFEATED,XG,4/12/2024,2024,62,0NrObqc8nK1XcDNPJNBKRV,0.537,0.69,0.798,-4.166,0.0606,https://open.spotify.com/track/0NrObqc8nK1XcDNPJNBKRV,0,Anxious
SOMETHING AIN'T RIGHT,XG,7/26/2024,2024,73,4xzrnTQ0CVRj6LBisVyTum,0.747,0.884,0.768,-3.826,0.107,https://open.spotify.com/track/4xzrnTQ0CVRj6LBisVyTum,3,Happy
Walk,NCT 127,7/15/2024,2024,57,78ZYPq0f3afyzdYdpTOG9C,0.884,0.846,0.725,-4.383,0.021,https://open.spotify.com/track/78ZYPq0f3afyzdYdpTOG9C,3,Happy
Rose,GOT the beat,1/16/2023,2023,39,1Bu2ogfsVZauj3IOvKJSNy,0.427,0.647,0.868,-5.081,0.0294,https://open.spotify.com/track/1Bu2ogfsVZauj3IOvKJSNy,0,Anxious
Time Capsule,NCT 127,7/15/2024,2024,36,4TYqUfYXoGDwpQJKnKcKz9,0.469,0.578,0.764,-4.312,0.579,https://open.spotify.com/track/4TYqUfYXoGDwpQJKnKcKz9,0,Anxious
Rain Drop,NCT 127,7/15/2024,2024,40,1GPKkJLR3BdkPaCDQ0kLPV,0.711,0.801,0.823,-4.232,0.0744,https://open.spotify.com/track/1GPKkJLR3BdkPaCDQ0kLPV,3,Happy
Chk Chk Boom,Stray Kids,7/19/2024,2024,83,09keT5ocFhEd5W5HidiUNq,0.844,0.74,0.925,-2.698,0.166,https://open.spotify.com/track/09keT5ocFhEd5W5HidiUNq,3,Happy
Don't Know What To Do,BLACKPINK,4/5/2019,2019,61,38SKB7UfhL6Sd6Joxex5yK,0.409,0.64,0.628,-4.164,0.0992,https://open.spotify.com/track/38SKB7UfhL6Sd6Joxex5yK,0,Anxious
In My Dreams,Red Velvet,3/21/2022,2022,59,4ubg38wkWizzLsQwLuE6rM,0.179,0.536,0.652,-4.517,0.215,https://open.spotify.com/track/4ubg38wkWizzLsQwLuE6rM,2,Sad
"Dia Masa Lalumu, Aku Masa Depanmu",Vionita,3/5/2021,2021,75,2sD709AK9zRN6SKUmDhGEa,0.207,0.418,0.48,-6.168,0.609,https://open.spotify.com/track/2sD709AK9zRN6SKUmDhGEa,2,Sad
OTT,IVE,10/13/2023,2023,54,0ANTnEM0En14CMHPxs0MZj,0.827,0.822,0.854,-4.703,0.216,https://open.spotify.com/track/0ANTnEM0En14CMHPxs0MZj,3,Happy
Can't You See Me?,TOMORROW X TOGETHER,5/18/2020,2020,57,2ecGP5xUE5126x6yHa7J6E,0.664,0.818,0.59,-2.988,0.0584,https://open.spotify.com/track/2ecGP5xUE5126x6yHa7J6E,3,Happy
Swan Song,LE SSERAFIM,2/19/2024,2024,64,2GquhrcHbl2zOnF5javAFp,0.59,0.628,0.709,-4.629,0.325,https://open.spotify.com/track/2GquhrcHbl2zOnF5javAFp,1,Calm
Sweet Venom (feat. Bella Poarch),ENHYPEN,11/17/2023,2023,50,3v8hC61VqQ95xwBiLg1JPg,0.896,0.675,0.869,-3.685,0.0549,https://open.spotify.com/track/3v8hC61VqQ95xwBiLg1JPg,3,Happy
Got It Like That,B.I,5/14/2021,2021,29,2RFzaIg3tJhvJdNIUqvr9R,0.644,0.519,0.803,-8.21,0.085,https://open.spotify.com/track/2RFzaIg3tJhvJdNIUqvr9R,1,Calm
Give Me Your,(G)I-DLE,2/26/2019,2019,39,39wNZpYE66vs3FlqMyhMYA,0.637,0.633,0.635,-3.584,0.75,https://open.spotify.com/track/39wNZpYE66vs3FlqMyhMYA,1,Calm
TRICKY HOUSE,xikers,3/30/2023,2023,55,2MeEPaL5HsW9njvrtP0Agj,0.338,0.868,0.666,-4.862,0.00164,https://open.spotify.com/track/2MeEPaL5HsW9njvrtP0Agj,0,Anxious
XIKEY,xikers,3/30/2023,2023,43,4cSe8fDRrmCnYmuG7KvQVe,0.438,0.833,0.745,-4.963,0.0595,https://open.spotify.com/track/4cSe8fDRrmCnYmuG7KvQVe,0,Anxious
Next Level,aespa,5/17/2021,2021,70,2zrhoHlFKxFTRF5aMyxMoQ,0.82,0.852,0.82,-2.567,0.488,https://open.spotify.com/track/2zrhoHlFKxFTRF5aMyxMoQ,3,Happy
Roses,JAEHYUN,8/11/2024,2024,57,3urRYZm3Xws15GeNNoqs7y,0.584,0.481,0.475,-6.461,0.394,https://open.spotify.com/track/3urRYZm3Xws15GeNNoqs7y,1,Calm
Wait,HYOLYN,8/12/2024,2024,64,564FztYymI6tdSy7hV8nYS,0.413,0.724,0.784,-6.304,0.0603,https://open.spotify.com/track/564FztYymI6tdSy7hV8nYS,0,Anxious
POSE!,LIGHTSUM,8/7/2024,2024,54,3go5iX7Ad1IqlBXrIzYexX,0.858,0.873,0.84,-3.315,0.124,https://open.spotify.com/track/3go5iX7Ad1IqlBXrIzYexX,3,Happy
RBB (Really Bad Boy),Red Velvet,11/30/2018,2018,52,4xjVP2Vogo0C72o6Nevq0W,0.367,0.85,0.719,-3.229,0.012,https://open.spotify.com/track/4xjVP2Vogo0C72o6Nevq0W,0,Anxious
Hundred Broken Hearts,ENHYPEN,7/12/2024,2024,65,3UIEaJs7OfXpcFSoQhqNC0,0.765,0.739,0.695,-7.128,0.0232,https://open.spotify.com/track/3UIEaJs7OfXpcFSoQhqNC0,3,Happy
ASAP,STAYC,4/8/2021,2021,61,5BXr7hYZQOeRttkeWYTq5S,0.323,0.802,0.764,-4.217,0.102,https://open.spotify.com/track/5BXr7hYZQOeRttkeWYTq5S,0,Anxious
